TL1131L,NHà HàNG HOàNG LĩNH
TL1135L,Công ty TNHH TM HC Nghi Sơn
TL1137L,Công ty TNHH TV&DV Chuyên Việt
TL1140L,Công ty TNHH XDTKNTTM Đỉnh Nguyên
TL1141L,Công ty TNHH Hóa Chất &Thực Phẩm
TL1142L,DNTN TMDV Đồng Thắng
TL1144L,Công ty TNHH HL&GV Bạch Cúc
TL1145L,DNTN K.S Qúy Lộc
TL1146L,Công ty TNHH TM DV Đại Thống
TL1148L,Công ty TNHH SX TM DV Mộc Tiến
TL1149L,Công ty TNHH TMDV VT Hoàng Minh
TL1150L,DNTN Hà Nam
TL1151L,Công ty TNHH Linh
TL1154L,Công ty CP Xây Lắp Cửu Long
TL1156L,Công ty  CP Hóa Chất Rồng Việt
TL1158L,Công ty TNHH Chánh Hiệp Lợi
TL1159L,Công ty TNHH XD An Phú Gia
TL1160L,Công ty TNHH TM DV Sao Phương Nam
TL1166L,Công ty TNHH CK XD Bình Chuẩn
TL1167L,Công ty TNHH Nhựt Thanh
TL1169L,Công ty  CP TV ĐT XD 747
TL1173L,Công ty TNHH SX TM DV Hồng Việt
TL1175L,Công ty TNHH CƠ KHí LắP MáY T H O
TL1177L,Công ty TNHH SX XD Quốc Vinh
TL1178L,Cơ Sở Hớt Tóc Khánh Linh
TL1180L,CTY TNHH TK-XD TTNT PHồN VINH
TL1182L,Công ty CP TM DV XNK Trân châu
TL1183L,Công ty CP XD Tổng Hợp Khai Nguyên
TL1184L,Công ty CP V.N Mê Kông
TL1185L,Công ty CP TV TK XD Đô Thị
TL1186L,Công ty CP ĐT & PT Quốc Tế
TL1188L,Công ty TNHH SX-TM-DV VI NA CO
TL1191L,Công ty TNHH TM XNK Vũ Long
TL1193L,Công ty cổ phần Đức Thi
TL1196L,Công ty Cổ phần Tập đoàn Đất Xanh
TL1197L,DNTN Nhà Trọ Liên
TL1199L,Công ty TNHH Thực phẩm EVITA
TL1200L,Công ty TNHH Nhơn Việt
TL1201L,Công ty TNHH NAM Thiên phú
TL1202L,Công ty TNHH Kỳ tân
TL1204L,Công ty TNHH XD Trần Lâm
TL1205L,Công ty TNHH TM DV Phúc Lợi
TL1207L,Công ty TNHH TM DV Hồng Phụng
TL1208L,Công ty TNHH TM và DV Tam Trần
TL1210L,Công ty TNHH Thảo Dược Ông Ba Đất Phèn
TL1211L,Công ty Cổ phần Thương Mại Ô tô Gia Định
TL1212L,CTY CP Kỹ THUậT NAM VIệT
TL1213L,công ty CP xây lắp công nghiệp việt sơn
TL1214L,Công ty TNHH Tiếp Vận P & N
TL1215L,Công ty CP Đầu tư và phát triển Long Trung Sơn
TL1216L,Công ty TNHH GNVTTM TânThạnh Mỹ
TL1217L,Công ty TNHH SXMM Toàn Thủy
TL1219L,Công ty TNHH  SX TM XD Ngũ Thường
TL1223L,Công ty TNHH NAM BắC
TL1224L,Công ty Cổ Phần Dịch Vụ Bảo Vệ Lá CHắN
TL1226L,Công ty TNHH MT TầM NHìN XANH
TL1229L,Công ty Cổ phần Sao Hỏa
TL1231L,Công ty TNHH KT THịNH AN
TL1232L,Công ty CP XD Phú Khang Gia
TL1233L,Công ty TNHH VậN CHUYểN T.T.M
TL1234L,Công ty TNHH TâN NHậT HồNG
TL1236L,Công ty TNHH DV-BV SAO MAI
TL1237L,Công ty CP XD Đông Nam Á
TL1240L,Công ty CP TV-XD-GT Mê KôNG
TL1241L,Công ty TNHH XD Nguyễn Lê Phương
TL1244L,Công ty TNHH Đá TT Tân Thành
TL1247L,DNTN VUôNG TRòN
TL1249L,Công ty TNHH Tân hoàng ánh
TL1250L,Công ty TNHH Nghĩa đô
TL1251L,Công ty CP Khang Bình
TL1252L,Công ty  CP Nhị Nguyên
TL1253L,Công ty TNHH TM-DV Hộp Giữ ẩm
TL1255L,DNTN Khách sạn Thanh Thảo
TL1256L,DNTN Rạng Đông
TL1257L,Công ty TNHH TM-DV Luân Thành
TL1259L,Công ty TNHH Công Nghệ Sinh Học Bình Minh
TL1260L,Công ty TNHH SX-TM Tín Hưng
TL1262L,CTY TNHH DV VP Số Một
TL1263L,công ty TNHH thang máy á châu
TL1264L,Công ty TNHH VT TCCG Hiệp Thành
TL1265L,Công ty tnhh xd hạ tầng HKC
TL1270L,công ty tnhh việt bảo long
TL1272L,công ty tnhh xd-kd địa ốc nam an
TL1273L,công ty tnhh bắc quang
TL1274L,công ty tnhh tm-dv-sx táo xanh
TL1275L,công ty tnhh tm-dv - xnk biện phúc
TL1276L,công ty tnhh kim hài
TL1278L,Cty CP TV ĐT-TK và Chuyển Giao CN Thành Nam
TL1279L,Công ty TNHH TM Và DV Kỹ Thuật Thiên Trường
TL1280L,công ty tnhh tm đại nhân
TL1281L,Công ty CP TT Băng Rộng Cuộc Sống
TL1284L,Cty CP Tinh Thông
TL1285L,Cty TNHH Hằng Nga
TL1286L,Công ty TNHH SX TM và Dịch vụ Kiệt Việt
TL1292L,công ty tnhh nam việt đỗ
TL1293L,Công ty Cổ Phần Xương Rồng Xanh
TL1294L,công ty tnhh minh sang
TL1295L,Trung Tâm  Môi  trường và Sinh thái ứng dụng
TL1297L,công ty tnhh hoàng toàn
TL1298L,Công ty TNHH A.D.T
TL1300L,Công ty TNHH TM-DV Nam Hà
TL1301L,Công ty TNHH TM DV KT Hoàng Vũ
TL1303L,công ty cp nam an
TL1305L,công ty tnhh thắng phương
TL1307L,công ty tnhh dv cơ khí định quốc
TL1313L,công ty tnhh xd lâm vỹ
TL1314L,công ty tnhh vt thắng lợi
TL1315L,Công ty TNHH Nam San Nam
TL1316L,công ty tnhh hạnh nhật
TL1317L,công ty tnhh sửa chữa ôtô sài gòn
TL1318L,công ty cp tv-đt-xd & kđ liên toàn cầu
TL1319L,công ty tnhh sx-tm-xd anh huy
TL1322L,công ty tnhh tv quản lý lương
TL1324L,dntn ks minh minh
TL1326L,DNTN Hoàn Vũ
TL1327L,Công ty CP XNK TM  Phú Sỹ
TL1331L,Công ty TNHH  DV Văn Hóa TM Mỹ Nghiệp
TL1332L,công ty cp đt xd cát tường
TL1333L,công ty tnhh tv-dv vân sơn
TL1334L,công ty cp dinh việt
TL1335L,công ty tnhh hòa minh
TL1338L,công ty tnhh tm-sx tiến ngọc
TL1341L,Công ty TNHH Minh Anh
TL1342L,Công ty TNHH Cơ khí Bắc Nam
TL1343L,Công ty TNHH C&C
TL1345L,công ty tnhh kỳ long
TL1347L,công ty tnhh thang máy việt trung
TL1349L,công ty tnhh tm-dv bách lâm
TL1351L,công ty tnhh du lịch thiên thanh
TL1352L,Cty CP Vận Tải Biển -TM Châu á Thái Bình Dương
TL1353L,công ty cp mặt trời
TL1354L,Công ty TNHH SX TM Mô Tô Việt Nhật Phía Nam
TL1357L,Công ty CP Vạn Phước
TL1359L,công ty tnhh trừ mối & côn trùng miền nam
TL1361L,công ty cp xây dựng công trình 559
TL1362L,CTY CP Giải Pháp Kinh Doanh Nền Tảng
TL1365L,Công ty cổ phần Dịch vụ Du Lịch Sa Go
TL1366L,Cty TV Quy hoạch Kiến trúc và Hạ tầng Phương Nam
TL1370L,công ty tnhh cơ khí cầu đỏ
TL1373L,công ty tnhh ôtô lâm long
TL1376L,Công ty TNHH Văn Phòng Phẩm Long Dinh
TL1377L,công ty tnn tm thiên châu
TL1378L,công ty  tnhh kt ht gia anh huy
TL1380L,Công ty TNHH TM kim khí xây dựng Hà Thanh
TL1384L,công ty tnhh bảo lâm
TL1385L,công ty cp xd tm dv vt thái đình
TL1386L,công ty tnhh đặng hải
TL1389L,công ty tnhh xd tm dv  quỳnh cường
TL1392L,TT KH Địa Chất Công Trình
TL1394L,Công ty CP XD Số Một Việt Tổng
TL1396L,Công ty Cổ phần Dụng cụ thể thao Bảo Long
TL1397L,Công ty TNHH Anh Tòan
TL1399L,CÔNG TY TNHH HUY VIỆT
TL1401L,dntn ks phượng yến
TL1402L,Công ty TNHH Đối diện Châu á
TL1403L,CN Công ty TNHH Kỹ thuật làm sạch và TM Quốc Tế
TL1408L,công ty tnhh kim gia minh
TL1409L,công ty tnhh T.H.M
TL1410L,công ty tnhh dv tm dl thị trấn
TL1411L,Công ty TNHH TM DV Nguyễn Nguyễn
TL1413L,công ty tnhh một thành viên tm & dv Phước Trí
TL1415L,cty tnhh tm sx & dv Trẻ
TL1416L,Cty Cổ phần Đầu tư Địa ốc Vạn Phúc
TL1417L,Công ty TNHH TM DV Xây Dựng Toàn Mỹ
TL1419L,công ty tnhh tm linh việt
TL1421L,Công ty TNHH TM Thanh Phú
TL1423L,Cty TNHH Một thành viên  TV ĐT & XD Cửu Long
TL1424L,Công ty TNHH Đinh Nam
TL1429L,DNTN Nước Mắm Cẩm Vân
TL1433L,DNTN Nhà Hàng Sông Thành Phát
TL1436L,công ty tnhh  dv hh con thoi
TL1438L,Công ty TNHH Vật liệu công nghiệp Cao Sơn
TL1439L,Công ty TNHH Dược Mỹ Phẩm KOLAN - Bác sĩ Khuông
TL1440L,Công ty TNHH XD  Phú Vinh
TL1442L,Công ty TNHH SX-TM-DV Duy Khôi
TL1444L,Công ty TNHH ALUMINUM NEWDOOR
TL1445L,công ty tnhh tm xd thuận tiến
TL1448L,Công ty TNHH TM Kỹ Thuât Tân Tiến
TL1449L,cn công ty tnhh  xd tm Đại Tài Phúc
TL1452L,công ty tnhh tv tk  đông mạnh
TL1453L,Công ty TNHH TM  DV Xuyên Đông Dương
TL1456L,công ty tnhh TM HKKTMt Đăng Quang
TL1461L,công ty tnhh tm dv vĩnh hưng lợi
TL1462L,công ty tnhh dv hải minh
TL1463L,Công ty Cổ phần Mỹ Dinh
TL1465L,Công ty Cổ phần Xây dựng Số Một  Việt Nguyên
TL1466L,công ty tnhh  A.L.P
TL1467L,công ty tnhh  tm dv Tân Thuận Phước
TL1468L,công ty tnhh xd A Đông Hải
TL1470L,công ty tnhh long nhựt
TL1471L,công ty tnhh  1TV GNVT Anh Tài
TL1472L,CHI NHÁNH CTY TNHH VÌ DÂN
TL1474L,công ty tnhh tm dv mai giao
TL1475L,Cty TNHHTM DV  Phương hoàng
TL1476L,Công ty TNHH Công trình Giao Thông An Bình
TL1477L,công ty tnhh kiến trúc gia phúc
TL1478L,công ty tnhh gió mậu dịch
TL1479L,Công ty TNHH Xây Dựng C.A.D
TL1480L,Công ty Cổ phần  Cơ khí Công trình Cấp Nước
TL1481L,DNTN KS Hồng Đào
TL1483L,công ty tnhh sxtmdv vương huỳnh
TL1485L,công ty tnhh đại an sinh
TL1486L,công ty tnhh hoàng ngân anh
TL1487L,Công ty CP Sơn Kelly-Moore Việt Nam
TL1488L,công ty tnhh nguyên tú
TL1489L,công ty cp TV-XD-ĐT Dinh Phát
TL1490L,công ty tnhh  E.C.T
TL1491L,công ty tnhh tm dv Mai Khang Thịnh
TL1492L,công ty tnhh đồng hưng
TL1493L,công ty tnhh TMDVXDMT Trái Đất Xanh
TL1495L,Cty TNHH Điều dưỡng và Cai nghiện ma túy Thanh Đa
TL1500L,công ty tnhh đt phước sơn
TL1501L,Cty Cổ phần ĐT XD SX TM Tấn Dũng
TL1504L,công ty tnhh TVTKKTXD Trần Phạm Nguyễn
TL1508L,Công ty TNHH Tư Vấn Dịch Vụ Hữu Trí
TL1514L,Công Ty TNHH Bảo Hoàng
TL1515L,công ty tnhh xd ct kiên long
TL1516L,công ty tnhh TV-TK XD Đức Uyên
TL1517L,Công ty TNHH Giải Trí Viet Com
TL1518L,DNTN Nam Trung
TL1519L,công ty cp TV TK XD Đức Dung
TL1521L,công ty tnhh  TM CN Hồng Quang
TL1524L,công ty cp TV ĐT & PT Trung Đông
TL1525L,Công ty tnhh Kinh Doanh Rau Quả Thực Phẩm VF
TL1526L,Công ty TNHH MTV TMDV Xuân Lang
TL1527L,công ty tnhh thường nhật
TL1529L,Công ty TNHH dầu nhờn và hóa chất Tấn Lộc
TL1530L,Công ty TNHH điện máy Tự Do
TL1532L,công ty tnhh TMDVTKĐTXD Kiến Hân Thịnh
TL1534L,công ty tnhh tm dv nguyễn khang
TL1535L,Công ty TNHH TM XNK DV Phú Quý
TL1537L,công ty tnhh tm hoàn phúc
TL1538L,công ty tnhh sx tm dv minh vy
TL1541L,công ty cp  tv & đt xd đông đô
TL1542L,Công ty TNHH Quốc Tế Anh Duy
TL1544L,Công ty TNHH Kỹ Thuật Xây Dựng Điện Đại Hưng Thịnh
TL1545L,Công ty TNHH Ngọc Sáng
TL1547L,công ty tnhh  TM-DV VT Ngọc Long
TL1549L,Hộ  Kinh Doanh Lê Thị Thanh Thảo
TL1554L,Công ty CP Bắc Sơn
TL1557L,Công ty CP UNICO VINA
TL1559L,Công ty TNHH Thương mại LDX
TL1560L,Công ty cổ phần Ngọc Phan
TL1563L,Công Ty TNHH An Bình An
TL1564L,công ty tnhh hóa chất Bê TA
TL1568L,Công ty TNHH XD-TM & DV Thuỳ Nhiên
TL1569L,công ty cp KS -XD Nam Bộ
TL1570L,Công ty CP Bốn Tháng Mười
TL1572L,DNTN KS Tân Hoàng Mai
TL1574L,công ty tnhh SXTMDV Hoàng An Khang
TL1579L,Công ty TNHH DVTMKT Tâm Hoàng Tân
TL1580L,Công Ty Cổ Phần Quốc Tế MBA
TL1581L,Công ty CP VT Dầu Phương Đông Việt
TL1585L,Công ty TNHH TM Nhân Việt
TL1587L,Công ty TNHH KT XD Đại Cát
TL1588L,Công Ty TNHH  QLDA&TKXD Trung Cát
TL1590L,Công ty TNHH Phúc Gia Bảo
TL1594L,Công ty TNHH Song Lập
TL1599L,công ty cp TV-TK-XDCT&KT Biển Coem
TL1601L,Công ty TNHH SX TM Lộc Cường
TL1602L,Công Ty cổ phần Sam Chem Quả Cầu
TL1604L,Công Ty CP Bệnh Viện Ngọc Tâm
TL1605L,Công Ty CP Truyền Thông A.D.T.E.C
TL1606L,Công ty Cổ  Phần TV và XD Thịnh Long
TL1609L,công ty tnhh TM XD Trường Cường Thịnh
TL1610L,Công Ty TNHH TM KT Tư Vấn Tích Hợp
TL1611L,Công Ty TNHH Thiên An Thành
TL1612L,Công ty TNHH  Tiến Đạt Phú
TL1615L,Công ty  TNHH TV - TK XD Phú Mỹ
TL1616L,Công Ty TNHH Kế Toán Kim Tự Tháp
TL1618L,Công ty Cổ phần TK & XD Thiên Hùng
TL1620L,Công Ty TNHH  SX Phim Đông Nam
TL1622L,CTY TNHH DV Quảng Cáo Sao Mai
TL1623L,công ty tnhh thánh hoằng
TL1624L,Công Ty TNHH Đỉnh Quang
TL1625L,DNTN Thanh Quý Phương
TL1626L,Công ty CP TM DV Điểm Vàng
TL1627L,Công Ty TNHH TM DV Minh Song
TL1628L,Công ty TNHH  MTV Trường Thịnh Phúc
TL1629L,CN Công ty TNHH Đào tạo dạy nghề Hải Nam- TT dạy nghề tư thục lái xe Hải Nam
TL1630L,Công ty Cổ phần TB CN Vương Thái Sơn
TL1631L,Công ty Cổ phần Khoán sản  & VL XD Long Sơn Phú
TL1632L,Công ty TNHH TM & VTB An Lai
TL1633L,DNTN  Dịch vụ Phương Nga
TL1634L,Công ty TNHH TM Mai Quang
TL1635L,Công ty TNHH XNK Minh Phát
TL1637L,Công ty TNHH khang Trường Thịnh
TL1638L,Công ty TNHH TM DV  Minh Hồng Phát
TL1639L,Công ty TNHH Hoàng Phương Minh
TL1640L,Công ty TNHH TM DV Pha Pha
TL1641L,Công ty Cổ Phần Thiết Bị Việt Anh
TL1642L,Công ty TNHH Trọng Hiên
TL1643L,Công ty TNHH  KT và XD Bảo Long
TL1645L,Công Ty TNHH DV TM Thiên Hồng
TL1650L,DNTN Khách Sạn Trần Hoàng
TL1651L,Công ty TNHH TV - ĐT Phúc Gia Nguyễn
TL1652L,Công ty CP TV XD Trí Việt
TL1654L,Công ty TNHH Con Công
TL1655L,Công ty TNHH Một Thành Viên  Thương Mại Dịch Vụ Trung Phát
TL1659L,Công ty TNHH Truyền thông Đại Thành
TL1660L,DNTN Dây Nối Con Công
TL1661L,Công ty  CP TV-TK & DV Toàn Cầu
TL1664L,Công ty TNHH TM  Và DV Vận Tải Huy Trí
TL1666L,DNTN Trường Nguyên
TL1667L,Công ty TNHH TM DV Toàn Nhất Việt
TL1668L,Công ty Cổ Phần SUNHOME
TL1669L,Công ty Cổ Phần Băng Nhung
TL1672L,CN Cty TNHH TM Vạn An
TL1674L,Công ty TNHH XD VT TM Khánh Lâm
TL1677L,Công Ty TNHH TM H.C.E
TL1678L,Công ty TNHH Mỹ Xuân
TL1679L,Công ty CP Công nghệ Minh Huy
TL1680L,Công Ty Cổ Phần ánh Dương Việt Nam
TL1681L,Công ty TNHH Truyền Thông Kỷ Nguyên Số
TL1682L,Công ty CP DT XD CT Sáu Ba Chín
TL1684L,công ty CP Thiên Phúc Gia
TL1685L,Công ty TNHH Nội Thất Cơ Bản
TL1690L,Công ty TNHH Văn Lang
TL1691L,Chi Nhánh Công ty TNHH TM DV Kỹ Thuật TS
TL1692L,Công ty TNHH Gỗ Phương Đông
TL1693L,Công ty TNHH XD - ĐT Mekong
TL1695L,Công ty cổ phần hạ tầng kỹ thuật Sài Gòn
TL1697L,Công ty CP CK XD Tháp Kim
TL1699L,Công ty CP TM DV XNK Lê Nguyễn
TL1700L,DNTN Khách Sạn Phúc Lộc
TL1701L,Công ty TNHH TM DV Hùng Vân
TL1702L,Công Ty TNHH Phòng Khám Đa Khoa Việt Mỹ
TL1703L,Công ty TNHH V T Quốc Tế Khai  ánh Sáng  Vina
TL1704L,Công ty CP TV KĐ CT Toàn Trí
TL1705L,Công Ty TNHH Thanh An
TL1706L,Công ty Trách Nhiệm Hữu Hạn Thương Mại Giao Nhận Việt Á
TL1707L,Công ty CP ĐT TM XNK Phù Sa
TL1710L,Công ty TNHH TM DV Linh Khôi
TL1714L,Công ty Luật Hợp Danh Phúc Gia Nguyễn
TL1715L,Công ty TNHH DV Bảo Vệ Thành Long
TL1716L,Công ty TNHH TV-TK-XD TD&C
TL1720L,Công ty CP XD Một Năm Chín
TL1723L,Công ty TNHH 1TV Điện Tập
TL1725L,DNTN Vũ Hồng Hà
TL1726L,Công ty CP Việt Can
TL1730L,Công ty TNHH Tư vấn XD Sao Phương Đông
TL1731L,Công Ty TNHH XDTK TM DV Kiến Thành
TL1737L,Công ty Cổ phần phát triển Hoàng Đạo
TL1738L,Công ty TNHH TM Huy Quang
TL1740L,DNTN Anh Kim
TL1744L,Công ty TNHH Việt Nhơn
TL1749L,Công ty TNHH XD SX DV Phương Nam
TL1750L,Công ty CP ĐT TV XD Sơn Trà
TL1751L,Công ty TNHH 1 TV ĐT XD 515.1
TL1756L,Công ty TNHH ý Tưởng Mỹ Thuật
TL1757L,Công Ty TNHH Tân Nhật Thanh
TL1758L,Công ty CP ĐT & KD Điện 586
TL1759L,DNTN Y Học  Cổ Truyền  Đông Phương
TL1761L,Công ty TNHH TM- VT Tâm Trí
TL1762L,DNTN TM Thái Thiên Sơn
TL1763L,Công ty TNHH TM Nguyễn Nhi
TL1764L,Công ty TNHH SX TM Bảo Anh
TL1765L,Trung Tâm TV KH & CN Cầu Đường Cảng
TL1768L,Công ty cổ phần tư vấn đầu tư xây dựng Âu Việt
TL1769L,Công ty TNHH VT-GN-TM Việt Hà
TL1771L,Công ty TNHH 1TV TVXDTMVT Phi Long
TL1772L,Công ty CP Bắc Đẩu
TL1773L,Công Ty TNHH SX TM DV Bắc Sơn
TL1775L,Công ty TNHH XD TM Trường An Phú
TL1776L,Công Ty TNHH Phú Vân
TL1777L,Công ty CP Đại Khánh
TL1778L,Công ty TNHH ĐĐ TK XD Liên Thành
TL1779L,Công ty TNHH 1TV DVXD Long Thanh
TL1780L,DNTN Khách Sạn Hương Lưu
TL1783L,Công ty TNHH TV - XD Thuận Phát
TL1785L,Công Ty CP Cân Điện Tử Thịnh Phát
TL1786L,Công ty TNHH TM Vận Tải Du Lịch Vũ Minh
TL1790L,Công Ty CP DV BV Ngôi Sao Đỏ
TL1793L,Công ty TNHH Lê Hồng Gia
TL1795L,Công ty TNHH Viên An
TL1796L,Công ty TNHH Phát Triển Thương Mại Chuyên Nghiệp P.D.T
TL1797L,Công ty CP ĐT & CN XD INVECO
TL1799L,Công ty TNHH Thiết Kế Kiến Trúc Xây Dựng Gia Định
TL1802L,Công ty TNHH TV & XD CT Thủy Bộ Hồng Hưng
TL1803L,Công ty TNHH Công Nghệ Sạch
TL1804L,Công ty CP DV BV Hoàng Long Hải
TL1805L,Công ty CP Năng Lượng Xanh á Châu
TL1807L,Công ty TNHH Tân Việt Tiến
TL1810L,Công ty TNHH Anh Quân
TL1812L,Công ty TNHH DV Kế Toán Trí Việt
TL1814L,Công ty TNHH kiến trúc xây dựng Nam Thiên Lộc
TL1815L,Công ty TNHH Sản Xuất và Thương Mại Hưng Long Phát
TL1816L,Công ty CP DV BV Hữu Nghị
TL1817L,Công ty TNHH DV TM Gạch Nối
TL1818L,Công ty TNHH Nhật Hóa
TL1820L,Công ty CP Gia Nguyên
TL1826L,Công ty CP ĐT - XD Trung Hà
TL1827L,Công ty TNHH TM XD Đại Trung Nguyên
TL1829L,Công ty CP TV TK ĐT & XD Cao Đình
TL1833L,Văn phòng Luật sư Nguyễn Văn Hậu và Cộng sự
TL1835L,Công ty TNHH TM DV Hàng Hải Hải An
TL1837L,Công ty TNHH K.S TK và TV XD C.T
TL1838L,Công ty CP DV Bảo Vệ Thiên Trọng Sơn
TL1839L,Công Ty CP Cơ Điện Quốc Tế
TL1840L,Công ty TNHH Niềm Vui
TL1841L,Công ty TNHH MTV TM ánh Quang Minh
TL1850L,Công Ty Cổ Phần Du Lịch Thương Mại Việt Mỹ
TL1852L,Công ty  TNHH TM An Mỹ
TL1853L,Công ty TNHH TM và DV Thông Thiên
TL1854L,CT TNHH Trọng Khang
TL1855L,Công Ty Cổ Phần  ÔTô Toàn Tâm
TL1856L,CT TNHH TM Đôi Mắt Vàng
TL1858L,CT TNHH TM Kỹ Thuật Vĩnh An
TL1859L,CT TNHH Tiếp vận vận tải quốc tế Võ Lương
TL1861L,CT TNHH Xuân Vy
TL1862L,CT CP XD và Điạ ốc Hòa An
TL1863L,Công ty TNHH TV  TK và  XD Toàn Phát
TL1864L,CT TNHH XD Toàn Cầu Quân
TL1866L,Công Ty TNHH 1 TV XNK Đông Dương âu Châu
TL1867L,CT TNHH TM Phát An
TL1868L,CT TNHH TM Hoàng Huy
TL1871L,CT TNHH TM và  DV Mai Châu Gia
TL1872L,Công ty TNHH giao nhận và vận tải quốc tế Cánh Buồm
TL1873L,CT TNHH TV XD Hoàng Khôi
TL1875L,CT CP Giao Nhận Vận Tải Mỹ á
TL1876L,CT TNHH XD TM DV Trần Thanh Nam
TL1879L,Công ty TNHH Công Nghệ Khúc Phóng Túng
TL1880L,Công Ty TNHH TM DV  Hạt ô xy
TL1881L,CT TNHH TM DV Điện Phúc Thịnh
TL1882L,CT TNHH một thành viên  An Toàn Giao Thông
TL1884L,CT TNHH thiết kế và quảng cáo Kim Nam
TL1885L,CT Luật Hợp Danh Trang tuấn
TL1887L,CT CP TV KTKTHT và MT đô thị A.R.T.E.C
TL1891L,CT TNHH MTV ĐTKTCN may Trường Quốc Thảo
TL1892L,Công ty TNHH XD và  Xây Lắp Điện Thế Minh
TL1893L,CT TNHH Vườn Xanh
TL1894L,CT CP Đức Ban
TL1895L,CT TNHH TM DV Sao Hải Vương
TL1897L,CT TNHH Rồng Thái Bình Dương
TL1898L,Doanh Nghiệp Tư Nhân Phúc Châu
TL1900L,CT TNHH Thương Mại Dịch Vụ Qủang Cáo Lạc Việt
TL1905L,Doanh nghiệp tư nhân Quốc Khoa
TL1906L,Công ty Cổ Phần Giao Nhận Vận Tải Giang An
TL1909L,Văn phòng luật sư lê Đăng kiếm
TL1910L,Công ty CP Đầu Tư Phát Triển Nhà Và Đô Thị HUD Sài Gòn
TL1911L,Công Ty TNHH Biển Điện
TL1912L,Doanh Nghiệp Tư Nhân Long Ngân
TL1913L,CT TNHH Công Nghiệp Phi Thái
TL1915L,CT TNHH Than Tân Phù Đổng
TL1916L,CT TNHH Hóa Mỹ
TL1918L,Công ty TNHH thương mại Cường Cơ Giới
TL1919L,CT TNHH TM - CN Việt Thái T.T
TL1920L,Cty TNHH Thương Mại Phạm Hữu
TL1921L,CT CP Truyền Thông Ngày nay
TL1922L,CT CP Dược Phẩm Mê kông
TL1923L,Công Ty Cổ Phần Cơ Điện Tân Kỷ
TL1925L,CT TNHH TM - XD Nhật Tiến
TL1930L,CT CP TV - QL BĐS Đồng Hành
TL1932L,Công ty TNHH Thương Mại Dịch Vụ Vườn Cau
TL1933L,CT CP Sản Xuất Thương Mại Dịch Vụ Nguyên Phong
TL1935L,CT CP TK -  XD Gôn Hoàng Việt
TL1936L,Công Ty TNHH kỹ thuật Phú Lộc
TL1937L,CT TNHH Dịch Vụ Lô-Gi-Stíc Hợp Nhất
TL1938L,CT TNHH TM Lê Hải
TL1939L,CT TNHH thương mại và dịch vụ Phúc Nguyên An
TL1940L,CT TNHH Kiến Trúc Đương Đại Biểu Tượng
TL1942L,Công ty TNHH Một Thành Viên XD TMDV Như ý
TL1943L,Công Ty TNHH Một Thành Viên CAN DO
TL1945L,CT TNHH Ngôi Sao Lam Sơn
TL1946L,CT TNHH 1 TV TM DV Cái Mép
TL1948L,Công Ty CP VLXD Thái Hà
TL1949L,CT TNHH Truyền Thông Đoàn Thị
TL1950L,CN phía Nam CTy CP KTCT Việt Nam
TL1951L,Công ty cổ phần  Xây dựng  Dịch vụ Số 9
TL1952L,CT TNHH Sản Xuất Thương Mại Dịch Vụ Hoàng Nhu
TL1953L,CT TNHH Xây Dựng Thương Mại Dịch Vụ Tấn Huy
TL1955L,Công ty TNHH Thương Mại Dịch Vụ Nam Dũng
TL1956L,CTy TNHH MTV TMGN Phước An
TL1957L,CT TNHH Cơ Khí Xây Dựng Nam Hà
TL1959L,Công Ty CP Tân Đại Long Nguyên
TL1960L,CT CP Phát Triển Nhà và Đô thị Phú Quốc
TL1961L,CT TNHH Xây dựng và Tư Vấn Thiên Anh
TL1966L,Công ty TNHH CPS Việt Nam
TL1967L,CT TNHH Tin Học Phương Bắc
TL1969L,Công ty Cổ phần Vị Xuyên
TL1970L,CTY TNHH TM Và DV Sài Gòn Phương Đông
TL1971L,CT TNHH TK - XD Kiến Gia
TL1972L,CT TNHH Thang Máy Đông Dương
TL1973L,Công Ty Cổ Phần Tiếp Cận
TL1974L,Công ty CP DV Tiếp vận và TM SG Cửu Long
TL1975L,CT TNHH XL Trí Thiện
TL1976L,CT TNHH TM QT Việt Mỹ Hàn
TL1977L,Nhà Thuốc Việt Mỹ
TL1978L,Công Ty Cổ Phần Nhãn Hiệu Phương Nam
TL1979L,CT CP Công NGhệ An Việt
TL1982L,CT TNHH Thương mại Dịch Vụ Bảo Nam
TL1983L,CT TNHH Văn Phòng Tứ Bảo
TL1985L,Công ty TNHH ANPHACHEM
TL1986L,CT CP Công Nghệ Vương Quốc
TL1988L,CT CP Dịch Vụ Bưu Chính Viễn Thông Sài Gòn (SPT)
TL1989L,CT TNHH một Thành Viên Thương Mại Ba Tiến
TL1990L,CT TNHH Giải pháp Tin Học Nhật Tâm
TL1991L,CT CP Thương Mại Dịch vụ Vĩnh Nam
TL1992L,CTY TNHH MTV TM & Dịch Vụ An Sinh Lợi
TL1994L,CT CP thương mại kỹ thuật dịch vụ Tấn Đức
TL1995L,CT TNHH Tư Vấn Đầu Tư Lê Bá
TL1996L,Công Ty TNHH TM DV Khách Sạn Hoa Mai
TL1997L,CT TNHH  Công Nghiệp Kỹ Thuật Nhân Trí
TL2000L,CTY CP  ĐTXDKD Bất Động Sản Tổng Sáu
TL2001L,CT TNHH Sản Xuất Phim Hoàng Kim
